src/sqlfluff/cli/commands.py,{'num_tokens', 7513, 'lines_of_code', 903, 'num_conditions', 74, 'num_loops', 14, 'num_assignments', 137, 'num_max_nested_loop', 2, 'num_max_nested_if', 6, 'num_max_conditions_in_if', 3, 'max_line_tokens', 26, 'num_of_variables', 67, 'num_of_arrays', 15, 'num_of_operators', 89, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.539963357791951}
pvlib/ivtools/__init__.py,{'num_tokens', 34, 'lines_of_code', 2, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 13, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 4.4992275471326915}
pvlib/ivtools/sde.py,{'num_tokens', 4203, 'lines_of_code', 147, 'num_conditions', 12, 'num_loops', 1, 'num_assignments', 80, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 47, 'num_of_variables', 62, 'num_of_arrays', 26, 'num_of_operators', 148, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.330108145628192}
pvlib/ivtools/sdm.py,{'num_tokens', 9857, 'lines_of_code', 453, 'num_conditions', 15, 'num_loops', 9, 'num_assignments', 274, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 37, 'num_of_variables', 137, 'num_of_arrays', 12, 'num_of_operators', 400, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.707741933165591}
pvlib/ivtools/utils.py,{'num_tokens', 5099, 'lines_of_code', 202, 'num_conditions', 6, 'num_loops', 0, 'num_assignments', 122, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 43, 'num_of_variables', 55, 'num_of_arrays', 8, 'num_of_operators', 516, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.2420511338931775}
pvlib/iotools/crn.py,{'num_tokens', 938, 'lines_of_code', 42, 'num_conditions', 0, 'num_loops', 3, 'num_assignments', 15, 'num_max_nested_loop', 1, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 49, 'num_of_variables', 11, 'num_of_arrays', 6, 'num_of_operators', 8, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.3042731462729495}
pvlib/modelchain.py,{'num_tokens', 7364, 'lines_of_code', 655, 'num_conditions', 81, 'num_loops', 3, 'num_assignments', 157, 'num_max_nested_loop', 0, 'num_max_nested_if', 7, 'num_max_conditions_in_if', 4, 'max_line_tokens', 24, 'num_of_variables', 45, 'num_of_arrays', 8, 'num_of_operators', 121, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 6, 'entropy', 7.559495061116802}
pvlib/temperature.py,{'num_tokens', 5556, 'lines_of_code', 136, 'num_conditions', 3, 'num_loops', 2, 'num_assignments', 63, 'num_max_nested_loop', 2, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 38, 'num_of_variables', 51, 'num_of_arrays', 0, 'num_of_operators', 190, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.370226742128757}
pvlib/tools.py,{'num_tokens', 1278, 'lines_of_code', 102, 'num_conditions', 6, 'num_loops', 3, 'num_assignments', 40, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 31, 'num_of_variables', 18, 'num_of_arrays', 3, 'num_of_operators', 30, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.736313581176599}
pvlib/location.py,{'num_tokens', 1764, 'lines_of_code', 152, 'num_conditions', 20, 'num_loops', 1, 'num_assignments', 58, 'num_max_nested_loop', 0, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 1, 'max_line_tokens', 21, 'num_of_variables', 25, 'num_of_arrays', 1, 'num_of_operators', 16, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.152209951034701}
pvlib/__init__.py,{'num_tokens', 68, 'lines_of_code', 14, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 7, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 3.5211439180582493}
pvlib/ivtools.py,
setup.py,{'num_tokens', 601, 'lines_of_code', 74, 'num_conditions', 1, 'num_loops', 0, 'num_assignments', 19, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 21, 'num_of_variables', 18, 'num_of_arrays', 11, 'num_of_operators', 3, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.523408805046719}
astroid/arguments.py,{'num_tokens', 1743, 'lines_of_code', 198, 'num_conditions', 31, 'num_loops', 9, 'num_assignments', 41, 'num_max_nested_loop', 2, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 3, 'max_line_tokens', 19, 'num_of_variables', 22, 'num_of_arrays', 3, 'num_of_operators', 43, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.074234513693257}
astroid/bases.py,{'num_tokens', 4066, 'lines_of_code', 477, 'num_conditions', 61, 'num_loops', 17, 'num_assignments', 82, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 4, 'max_line_tokens', 24, 'num_of_variables', 52, 'num_of_arrays', 8, 'num_of_operators', 100, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.195051908258306}
astroid/brain/brain_builtin_inference.py,{'num_tokens', 5526, 'lines_of_code', 591, 'num_conditions', 90, 'num_loops', 27, 'num_assignments', 112, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 8, 'max_line_tokens', 22, 'num_of_variables', 76, 'num_of_arrays', 31, 'num_of_operators', 115, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.033445467497038}
astroid/brain/brain_dataclasses.py,{'num_tokens', 3394, 'lines_of_code', 416, 'num_conditions', 77, 'num_loops', 19, 'num_assignments', 103, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 4, 'max_line_tokens', 31, 'num_of_variables', 63, 'num_of_arrays', 8, 'num_of_operators', 125, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.128225671630735}
astroid/brain/brain_functools.py,{'num_tokens', 807, 'lines_of_code', 108, 'num_conditions', 13, 'num_loops', 2, 'num_assignments', 13, 'num_max_nested_loop', 1, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 19, 'num_of_variables', 12, 'num_of_arrays', 1, 'num_of_operators', 21, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.65996856382396}
astroid/brain/brain_namedtuple_enum.py,{'num_tokens', 3657, 'lines_of_code', 371, 'num_conditions', 51, 'num_loops', 31, 'num_assignments', 98, 'num_max_nested_loop', 4, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 6, 'max_line_tokens', 26, 'num_of_variables', 66, 'num_of_arrays', 24, 'num_of_operators', 56, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.090042175426656}
astroid/brain/brain_typing.py,{'num_tokens', 2386, 'lines_of_code', 297, 'num_conditions', 22, 'num_loops', 0, 'num_assignments', 35, 'num_max_nested_loop', 0, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 5, 'max_line_tokens', 24, 'num_of_variables', 18, 'num_of_arrays', 17, 'num_of_operators', 73, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.794481481529013}
astroid/builder.py,{'num_tokens', 3075, 'lines_of_code', 282, 'num_conditions', 38, 'num_loops', 15, 'num_assignments', 62, 'num_max_nested_loop', 2, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 3, 'max_line_tokens', 26, 'num_of_variables', 47, 'num_of_arrays', 6, 'num_of_operators', 59, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.4085785775675665}
astroid/constraint.py,{'num_tokens', 905, 'lines_of_code', 87, 'num_conditions', 12, 'num_loops', 2, 'num_assignments', 18, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 25, 'num_of_variables', 15, 'num_of_arrays', 0, 'num_of_operators', 30, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 6.484089866025925}
astroid/helpers.py,{'num_tokens', 1853, 'lines_of_code', 203, 'num_conditions', 33, 'num_loops', 7, 'num_assignments', 30, 'num_max_nested_loop', 2, 'num_max_nested_if', 6, 'num_max_conditions_in_if', 4, 'max_line_tokens', 19, 'num_of_variables', 23, 'num_of_arrays', 3, 'num_of_operators', 45, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.88545962577917}
astroid/inference.py,{'num_tokens', 7050, 'lines_of_code', 848, 'num_conditions', 89, 'num_loops', 36, 'num_assignments', 187, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 8, 'max_line_tokens', 66, 'num_of_variables', 90, 'num_of_arrays', 20, 'num_of_operators', 139, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 6, 'entropy', 7.29868608113821}
astroid/inference_tip.py,{'num_tokens', 436, 'lines_of_code', 42, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 6, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 3, 'max_line_tokens', 21, 'num_of_variables', 3, 'num_of_arrays', 0, 'num_of_operators', 5, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.503568344670322}
astroid/interpreter/objectmodel.py,{'num_tokens', 4456, 'lines_of_code', 605, 'num_conditions', 26, 'num_loops', 18, 'num_assignments', 122, 'num_max_nested_loop', 2, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 2, 'max_line_tokens', 21, 'num_of_variables', 92, 'num_of_arrays', 27, 'num_of_operators', 45, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 5, 'entropy', 7.212403773300593}
astroid/nodes/node_classes.py,{'num_tokens', 31407, 'lines_of_code', 2830, 'num_conditions', 181, 'num_loops', 35, 'num_assignments', 508, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 64, 'num_of_variables', 101, 'num_of_arrays', 68, 'num_of_operators', 757, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.077540107364358}
astroid/nodes/scoped_nodes/scoped_nodes.py,{'num_tokens', 17425, 'lines_of_code', 1679, 'num_conditions', 237, 'num_loops', 79, 'num_assignments', 317, 'num_max_nested_loop', 3, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 4, 'max_line_tokens', 25, 'num_of_variables', 137, 'num_of_arrays', 51, 'num_of_operators', 347, 'num_of_missing_conditions', 1, 'num_of_nested_casting', 9, 'entropy', 7.5289118572746165}
astroid/protocols.py,{'num_tokens', 5109, 'lines_of_code', 691, 'num_conditions', 73, 'num_loops', 24, 'num_assignments', 120, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 5, 'max_line_tokens', 68, 'num_of_variables', 70, 'num_of_arrays', 7, 'num_of_operators', 139, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.1399999864679415}
astroid/typing.py,{'num_tokens', 316, 'lines_of_code', 44, 'num_conditions', 2, 'num_loops', 0, 'num_assignments', 15, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 16, 'num_of_variables', 15, 'num_of_arrays', 2, 'num_of_operators', 4, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.717138359002998}
astroid/util.py,{'num_tokens', 795, 'lines_of_code', 99, 'num_conditions', 7, 'num_loops', 1, 'num_assignments', 21, 'num_max_nested_loop', 0, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 2, 'max_line_tokens', 23, 'num_of_variables', 13, 'num_of_arrays', 0, 'num_of_operators', 11, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.536658672757863}
astroid/_backport_stdlib_names.py,{'num_tokens', 1423, 'lines_of_code', 330, 'num_conditions', 3, 'num_loops', 0, 'num_assignments', 6, 'num_max_nested_loop', 0, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 1, 'max_line_tokens', 19, 'num_of_variables', 4, 'num_of_arrays', 0, 'num_of_operators', 7, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 4.804993260940042}
astroid/manager.py,{'num_tokens', 2446, 'lines_of_code', 340, 'num_conditions', 30, 'num_loops', 6, 'num_assignments', 42, 'num_max_nested_loop', 1, 'num_max_nested_if', 6, 'num_max_conditions_in_if', 2, 'max_line_tokens', 23, 'num_of_variables', 26, 'num_of_arrays', 3, 'num_of_operators', 41, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.05481277141548}
astroid/modutils.py,{'num_tokens', 4288, 'lines_of_code', 351, 'num_conditions', 50, 'num_loops', 14, 'num_assignments', 64, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 57, 'num_of_variables', 53, 'num_of_arrays', 11, 'num_of_operators', 88, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.270955943740163}
astroid/brain/brain_builtin_inference.py,{'num_tokens', 5334, 'lines_of_code', 588, 'num_conditions', 89, 'num_loops', 27, 'num_assignments', 112, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 8, 'max_line_tokens', 22, 'num_of_variables', 76, 'num_of_arrays', 30, 'num_of_operators', 112, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.061544101283888}
astroid/nodes/node_classes.py,{'num_tokens', 30409, 'lines_of_code', 2736, 'num_conditions', 165, 'num_loops', 34, 'num_assignments', 492, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 64, 'num_of_variables', 100, 'num_of_arrays', 64, 'num_of_operators', 702, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.072403759672507}
astroid/raw_building.py,{'num_tokens', 3269, 'lines_of_code', 407, 'num_conditions', 52, 'num_loops', 14, 'num_assignments', 97, 'num_max_nested_loop', 1, 'num_max_nested_if', 8, 'num_max_conditions_in_if', 2, 'max_line_tokens', 57, 'num_of_variables', 57, 'num_of_arrays', 28, 'num_of_operators', 69, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.0147171898298915}
astroid/inference.py,{'num_tokens', 5067, 'lines_of_code', 594, 'num_conditions', 71, 'num_loops', 29, 'num_assignments', 156, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 66, 'num_of_variables', 75, 'num_of_arrays', 15, 'num_of_operators', 61, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 4, 'entropy', 7.401926481885207}
astroid/brain/brain_namedtuple_enum.py,{'num_tokens', 3424, 'lines_of_code', 305, 'num_conditions', 45, 'num_loops', 28, 'num_assignments', 89, 'num_max_nested_loop', 4, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 6, 'max_line_tokens', 26, 'num_of_variables', 58, 'num_of_arrays', 18, 'num_of_operators', 48, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.119129378121044}
astroid/scoped_nodes.py,{'num_tokens', 16878, 'lines_of_code', 1459, 'num_conditions', 225, 'num_loops', 75, 'num_assignments', 307, 'num_max_nested_loop', 3, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 4, 'max_line_tokens', 25, 'num_of_variables', 144, 'num_of_arrays', 52, 'num_of_operators', 258, 'num_of_missing_conditions', 1, 'num_of_nested_casting', 10, 'entropy', 7.524266771300988}
astroid/interpreter/_import/spec.py,{'num_tokens', 1985, 'lines_of_code', 221, 'num_conditions', 24, 'num_loops', 13, 'num_assignments', 46, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 2, 'max_line_tokens', 21, 'num_of_variables', 43, 'num_of_arrays', 10, 'num_of_operators', 39, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.118213169839137}
astroid/manager.py,{'num_tokens', 1981, 'lines_of_code', 247, 'num_conditions', 27, 'num_loops', 5, 'num_assignments', 42, 'num_max_nested_loop', 1, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 2, 'max_line_tokens', 20, 'num_of_variables', 22, 'num_of_arrays', 1, 'num_of_operators', 30, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.026113461652664}
astroid/modutils.py,{'num_tokens', 3926, 'lines_of_code', 286, 'num_conditions', 44, 'num_loops', 12, 'num_assignments', 60, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 57, 'num_of_variables', 48, 'num_of_arrays', 10, 'num_of_operators', 55, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.410907037140091}
astroid/__pkginfo__.py,{'num_tokens', 336, 'lines_of_code', 7, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 3, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 18, 'num_of_variables', 2, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.643458155108197}
astroid/helpers.py,{'num_tokens', 1719, 'lines_of_code', 180, 'num_conditions', 30, 'num_loops', 7, 'num_assignments', 29, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 4, 'max_line_tokens', 19, 'num_of_variables', 24, 'num_of_arrays', 3, 'num_of_operators', 34, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.000718692453838}
astroid/node_classes.py,{'num_tokens', 28213, 'lines_of_code', 2143, 'num_conditions', 164, 'num_loops', 54, 'num_assignments', 517, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 64, 'num_of_variables', 148, 'num_of_arrays', 82, 'num_of_operators', 247, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 5, 'entropy', 7.332256321060626}
astroid/transforms.py,{'num_tokens', 595, 'lines_of_code', 50, 'num_conditions', 9, 'num_loops', 5, 'num_assignments', 9, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 2, 'max_line_tokens', 17, 'num_of_variables', 11, 'num_of_arrays', 2, 'num_of_operators', 8, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.537895557965591}
script/bump_changelog.py,
setup.py,{'num_tokens', 8, 'lines_of_code', 2, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 4, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 2.75}
astroid/context.py,{'num_tokens', 1068, 'lines_of_code', 92, 'num_conditions', 5, 'num_loops', 2, 'num_assignments', 26, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 28, 'num_of_variables', 11, 'num_of_arrays', 3, 'num_of_operators', 6, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.828421396725363}
astroid/bases.py,{'num_tokens', 3193, 'lines_of_code', 358, 'num_conditions', 49, 'num_loops', 14, 'num_assignments', 68, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 4, 'max_line_tokens', 20, 'num_of_variables', 46, 'num_of_arrays', 9, 'num_of_operators', 68, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.2243139586566185}
astroid/builder.py,{'num_tokens', 2768, 'lines_of_code', 242, 'num_conditions', 32, 'num_loops', 14, 'num_assignments', 61, 'num_max_nested_loop', 2, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 26, 'num_of_variables', 45, 'num_of_arrays', 5, 'num_of_operators', 44, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.480973078926275}
astroid/raw_building.py,{'num_tokens', 3220, 'lines_of_code', 401, 'num_conditions', 52, 'num_loops', 14, 'num_assignments', 97, 'num_max_nested_loop', 1, 'num_max_nested_if', 8, 'num_max_conditions_in_if', 2, 'max_line_tokens', 57, 'num_of_variables', 57, 'num_of_arrays', 28, 'num_of_operators', 69, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.001931840746524}
astroid/brain/brain_builtin_inference.py,{'num_tokens', 5467, 'lines_of_code', 588, 'num_conditions', 89, 'num_loops', 27, 'num_assignments', 112, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 8, 'max_line_tokens', 22, 'num_of_variables', 76, 'num_of_arrays', 30, 'num_of_operators', 129, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.061568973374197}
astroid/arguments.py,{'num_tokens', 1769, 'lines_of_code', 196, 'num_conditions', 33, 'num_loops', 9, 'num_assignments', 40, 'num_max_nested_loop', 2, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 3, 'max_line_tokens', 19, 'num_of_variables', 22, 'num_of_arrays', 4, 'num_of_operators', 47, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 7.096625792992627}
astroid/nodes/node_classes.py,{'num_tokens', 28937, 'lines_of_code', 3173, 'num_conditions', 226, 'num_loops', 60, 'num_assignments', 620, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 2, 'max_line_tokens', 64, 'num_of_variables', 176, 'num_of_arrays', 55, 'num_of_operators', 619, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 7, 'entropy', 7.322581480854619}
astroid/nodes/scoped_nodes/scoped_nodes.py,{'num_tokens', 16715, 'lines_of_code', 1757, 'num_conditions', 241, 'num_loops', 79, 'num_assignments', 319, 'num_max_nested_loop', 3, 'num_max_nested_if', 4, 'num_max_conditions_in_if', 4, 'max_line_tokens', 33, 'num_of_variables', 141, 'num_of_arrays', 55, 'num_of_operators', 390, 'num_of_missing_conditions', 1, 'num_of_nested_casting', 8, 'entropy', 7.5394224613695116}
astroid/protocols.py,{'num_tokens', 4853, 'lines_of_code', 651, 'num_conditions', 75, 'num_loops', 23, 'num_assignments', 88, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 5, 'max_line_tokens', 68, 'num_of_variables', 64, 'num_of_arrays', 9, 'num_of_operators', 136, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 2, 'entropy', 7.117620985781633}
astroid/rebuilder.py,{'num_tokens', 9828, 'lines_of_code', 1553, 'num_conditions', 61, 'num_loops', 71, 'num_assignments', 181, 'num_max_nested_loop', 1, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 3, 'max_line_tokens', 23, 'num_of_variables', 75, 'num_of_arrays', 73, 'num_of_operators', 122, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.593713365689402}
astroid/brain/brain_typing.py,{'num_tokens', 2531, 'lines_of_code', 311, 'num_conditions', 21, 'num_loops', 0, 'num_assignments', 36, 'num_max_nested_loop', 0, 'num_max_nested_if', 3, 'num_max_conditions_in_if', 5, 'max_line_tokens', 24, 'num_of_variables', 18, 'num_of_arrays', 18, 'num_of_operators', 72, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.8639295858367415}
astroid/brain/brain_datetime.py,{'num_tokens', 106, 'lines_of_code', 10, 'num_conditions', 1, 'num_loops', 0, 'num_assignments', 0, 'num_max_nested_loop', 0, 'num_max_nested_if', 1, 'num_max_conditions_in_if', 1, 'max_line_tokens', 16, 'num_of_variables', 0, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.289453503281292}
astroid/const.py,{'num_tokens', 146, 'lines_of_code', 16, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 13, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 21, 'num_of_variables', 13, 'num_of_arrays', 0, 'num_of_operators', 10, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 5.378085840451728}
astroid/inference.py,
astroid/nodes/__init__.py,{'num_tokens', 833, 'lines_of_code', 279, 'num_conditions', 0, 'num_loops', 0, 'num_assignments', 2, 'num_max_nested_loop', 0, 'num_max_nested_if', 0, 'num_max_conditions_in_if', 0, 'max_line_tokens', 17, 'num_of_variables', 2, 'num_of_arrays', 0, 'num_of_operators', 0, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 4.839816554389747}
astroid/nodes/as_string.py,{'num_tokens', 5498, 'lines_of_code', 504, 'num_conditions', 71, 'num_loops', 33, 'num_assignments', 74, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 2, 'max_line_tokens', 49, 'num_of_variables', 61, 'num_of_arrays', 14, 'num_of_operators', 67, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 0, 'entropy', 6.252525986426889}
astroid/decorators.py,{'num_tokens', 1393, 'lines_of_code', 125, 'num_conditions', 11, 'num_loops', 2, 'num_assignments', 17, 'num_max_nested_loop', 1, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 7, 'max_line_tokens', 22, 'num_of_variables', 16, 'num_of_arrays', 2, 'num_of_operators', 21, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 7.105892374602661}
astroid/mixins.py,{'num_tokens', 1026, 'lines_of_code', 100, 'num_conditions', 14, 'num_loops', 8, 'num_assignments', 6, 'num_max_nested_loop', 2, 'num_max_nested_if', 2, 'num_max_conditions_in_if', 1, 'max_line_tokens', 23, 'num_of_variables', 9, 'num_of_arrays', 2, 'num_of_operators', 15, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 1, 'entropy', 6.9311396956429245}
astroid/nodes/node_classes.py,{'num_tokens', 30737, 'lines_of_code', 2657, 'num_conditions', 149, 'num_loops', 30, 'num_assignments', 449, 'num_max_nested_loop', 2, 'num_max_nested_if', 5, 'num_max_conditions_in_if', 3, 'max_line_tokens', 64, 'num_of_variables', 83, 'num_of_arrays', 58, 'num_of_operators', 179, 'num_of_missing_conditions', 0, 'num_of_nested_casting', 3, 'entropy', 7.083111544642233}
